WD1,,"2020-02-10 11:55",->,"2021-02-09 11:55"
,NO,,,NO2,,,NOXasNO2,,
"2020-05-23 11:00",14.250403,24,1,14.391563,24,1,36.241875,24,1
"2020-05-23 12:00",14.686958,24,1,16.160625,24,1,38.680313,24,1
"2020-05-23 13:00",19.301968,24,1,22.902188,24,1,52.498125,24,1
"2020-05-23 14:00",14.032125,24,1,21.037500,24,1,42.553125,24,1
"2020-05-23 15:00",12.816008,24,1,20.941875,24,1,40.592813,24,1
"2020-05-23 16:00",9.947218,24,1,16.351875,24,1,31.604063,24,1
"2020-05-23 17:00",10.851510,24,1,17.881875,24,1,34.520625,24,1
"2020-05-23 18:00",10.103130,24,1,15.395625,24,1,30.886875,24,1
"2020-05-23 19:00",9.791305,24,1,14.630625,24,1,29.643750,24,1
"2020-05-23 20:00",9.136473,24,1,13.052813,24,1,27.061875,24,1
"2020-05-23 21:00",10.227860,24,1,12.622500,24,1,28.305000,24,1
"2020-05-23 22:00",5.082748,24,1,6.550313,24,1,14.343750,24,1
"2020-05-23 23:00",1.995680,24,1,3.107813,24,1,6.167813,24,1
"2020-05-24 00:00",0.997840,24,1,0.765000,24,1,2.295000,24,1
"2020-05-24 01:00",0.748380,24,1,0.621563,24,1,1.769063,24,1
"2020-05-24 02:00",0.249460,24,1," "," "," ",0.254999,24,1
"2020-05-24 03:00",0.540496,24,1," "," "," ",0.637499,24,1
"2020-05-24 04:00",0.810745,24,1,0.191250,24,1,1.434375,24,1
"2020-05-24 05:00",0.748380,24,1,1.195313,24,1,2.342813,24,1
"2020-05-24 06:00",1.029023,24,1,1.673438,24,1,3.251250,24,1
"2020-05-24 07:00",2.307505,24,1,3.872813,24,1,7.410938,24,1
"2020-05-24 08:00",4.958018,24,1,5.546250,24,1,13.148438,24,1
"2020-05-24 09:00",5.456938,24,1,7.554375,24,1,15.921563,24,1
"2020-05-24 10:00",7.857990,24,1,10.996875,24,1,23.045625,24,1
"2020-05-24 11:00",19.987983,24,1,23.475938,24,1,54.123750,24,1
"2020-05-24 12:00",15.996623,24,1,21.706875,24,1,46.234688,24,1
"2020-05-24 13:00",22.420218,24,1,32.799375,24,1,67.176563,24,1
"2020-05-24 14:00",19.270785,24,1,28.257188,24,1,57.805313,24,1
"2020-05-24 15:00",18.865413,24,1,26.201250,24,1,55.127813,24,1
"2020-05-24 16:00",18.304128,24,1,26.583750,24,1,54.649688,24,1
"2020-05-24 17:00",20.330990,24,1,36.385313,24,1,67.559063,24,1
"2020-05-24 18:00",17.212740,24,1,25.675313,24,1,52.067813,24,1
"2020-05-24 19:00",18.085850,24,1,32.321250,24,1,60.052500,24,1
"2020-05-24 20:00",15.840710,24,1,27.157500,24,1,51.446250,24,1
"2020-05-24 21:00",8.731100,24,1,15.300000,24,1,28.687500,24,1
"2020-05-24 22:00",6.049405,24,1,13.865625,24,1,23.141250,24,1
"2020-05-24 23:00",5.862310,24,1,15.825938,24,1,24.814688,24,1
"2020-05-25 00:00",2.494600,24,1,8.558438,24,1,12.383438,24,1
"2020-05-25 01:00",1.465578,24,1,11.092500,24,1,13.339688,24,1
"2020-05-25 02:00",1.039416,24,1,11.666250,24,1,13.259999,24,1
"2020-05-25 03:00",0.654833,24,1,14.821875,24,1,15.825938,24,1
"2020-05-25 04:00",0.873110,24,1,14.343750,24,1,15.682500,24,1
"2020-05-25 05:00",4.459098,24,1,8.558438,24,1,15.395625,24,1
"2020-05-25 06:00",2.931155,24,1,5.928750,24,1,10.423125,24,1
"2020-05-25 07:00",5.145113,24,1,7.267500,24,1,15.156563,24,1
"2020-05-25 08:00",7.483800,24,1,9.945000,24,1,21.420000,24,1
"2020-05-25 09:00",8.356910,24,1,11.522813,24,1,24.336563,24,1
"2020-05-25 10:00",10.383773,24,1,17.260313,24,1,33.181875,24,1
"2020-05-25 11:00",20.455720,24,1,26.583750,24,1,57.948750,24,1
"2020-05-25 12:00",19.520245,24,1,27.014063,24,1,56.944688,24,1
"2020-05-25 13:00",33.334093,24,1,41.310000,24,1,92.421563,24,1
"2020-05-25 14:00",23.199780,24,1,31.938750,24,1,67.511250,24,1
"2020-05-25 15:00",18.647135,24,1,36.289688,24,1,64.881563,24,1
"2020-05-25 16:00",26.006205,24,1,41.979375,24,1,81.855000,24,1
"2020-05-25 17:00",13.283745,24,1,33.564375,24,1,53.932500,24,1
"2020-05-25 18:00",11.818168,24,1,29.261250,24,1,47.382188,24,1
"2020-05-25 19:00",15.778345,24,1,35.811563,24,1,60.004688,24,1
"2020-05-25 20:00",37.325453,24,1,53.693438,24,1,110.925000,24,1
"2020-05-25 21:00",12.192358,24,1,33.468750,24,1,52.163438,24,1
"2020-05-25 22:00",3.554805,24,1,15.204375,24,1,20.655000,24,1
"2020-05-25 23:00",3.617170,24,1,12.383438,24,1,17.929688,24,1
"2020-05-26 00:00",1.683855,24,1,8.654063,24,1,11.235938,24,1
"2020-05-26 01:00",0.966658,24,1,8.845313,24,1,10.327500,24,1
"2020-05-26 02:00",1.496760,24,1,7.777501,24,1,10.072501,24,1
"2020-05-26 03:00",0.789956,24,1,8.287499,24,1,9.498751,24,1
"2020-05-26 04:00",0.717198,24,1,9.705938,24,1,10.805625,24,1
"2020-05-26 05:00",1.995680,24,1,10.614375,24,1,13.674375,24,1
"2020-05-26 06:00",8.606370,24,1,16.304063,24,1,29.500313,24,1
"2020-05-26 07:00",26.879315,24,1,29.404688,24,1,70.619063,24,1
"2020-05-26 08:00",36.327613,24,1,40.401563,24,1,96.103125,24,1
"2020-05-26 09:00",24.634175,24,1,32.225625,24,1,69.997500,24,1
"2020-05-26 10:00",38.136198,24,1,48.912188,24,1,107.386875,24,1
"2020-05-26 11:00",25.850293,24,1,36.528750,24,1,76.165313,24,1
"2020-05-26 12:00",27.627695,24,1,50.250938,24,1,92.612813,24,1
"2020-05-26 13:00",26.411578,24,1,38.297813,24,1,78.795000,24,1
"2020-05-26 14:00",38.791030,24,1,58.331250,24,1,117.810000,24,1
"2020-05-27 10:00",19.956800,24,1,37.102500,24,1,67.702500,24,1
"2020-05-27 11:00",17.680478,24,1,35.955000,24,1,63.064688,24,1
"2020-05-27 12:00",28.531988,24,1,47.477813,24,1,91.226250,24,1
"2020-05-27 13:00",25.257825,24,1,50.872500,24,1,89.600625,24,1
"2020-05-27 14:00",30.683580,24,1,50.872500,24,1,97.920000,24,1
"2020-05-27 15:00",34.519028,24,1,59.000625,24,1,111.929063,24,1
"2020-05-27 16:00",25.008365,24,1,45.947813,24,1,84.293438,24,1
"2020-05-27 17:00",24.415898,24,1,51.159375,24,1,88.596563,24,1
"2020-05-27 18:00",25.600833,24,1,40.640625,24,1,79.894688,24,1
"2020-05-27 19:00",23.418058,24,1,37.437188,24,1,73.344375,24,1
"2020-05-27 20:00",15.217060,24,1,33.946875,24,1,57.279375,24,1
"2020-05-27 21:00",10.165495,24,1,29.070000,24,1,44.656875,24,1
"2020-05-27 22:00",6.267683,24,1,15.300000,24,1,24.910313,24,1
"2020-05-27 23:00",3.648353,24,1,14.343750,24,1,19.937813,24,1
"2020-05-28 00:00",1.340848,24,1,11.283750,24,1,13.339688,24,1
"2020-05-28 01:00",0.280643,24,1,8.080313,24,1,8.510625,24,1
"2020-05-28 02:00",0.873110,24,1,7.968751,24,1,9.307501,24,1
"2020-05-28 03:00",0.291036,24,1,7.968751,24,1,8.415000,24,1
"2020-05-28 04:00",0.561285,24,1,9.084375,24,1,9.945000,24,1
"2020-05-28 05:00",2.276323,24,1,8.319375,24,1,11.809688,24,1
"2020-05-28 06:00",4.084908,24,1,11.044688,24,1,17.308125,24,1
"2020-05-28 07:00",14.250403,24,1,22.376250,24,1,44.226563,24,1
"2020-05-28 08:00",16.838550,24,1,25.101563,24,1,50.920313,24,1
"2020-05-28 09:00",15.404155,24,1,21.133125,24,1,44.752500,24,1
"2020-05-28 10:00",18.023485,24,1,22.328438,24,1,49.964063,24,1
"2020-05-28 11:00",12.722460,24,1,23.667188,24,1,43.174688,24,1
"2020-05-28 12:00",18.896595,24,1,28.065938,24,1,57.040313,24,1
"2020-05-28 13:00",10.789145,24,1,23.810625,24,1,40.353750,24,1
"2020-05-28 14:00",12.098810,24,1,25.866563,24,1,44.417813,24,1
"2020-05-28 15:00",14.749323,24,1,29.117813,24,1,51.733125,24,1
"2020-05-28 16:00",13.096650,24,1,26.249063,24,1,46.330313,24,1
"2020-05-28 17:00",13.065468,24,1,28.496250,24,1,48.529688,24,1
"2020-05-28 18:00",6.610690,24,1,20.941875,24,1,31.078125,24,1
"2020-05-28 19:00",7.078428,24,1,20.941875,24,1,31.795313,24,1
"2020-05-28 20:00",5.456938,24,1,18.694688,24,1,27.061875,24,1
"2020-05-28 21:00",4.802105,24,1,18.455625,24,1,25.818750,24,1
"2020-05-28 22:00",6.797785,24,1,19.746563,24,1,30.169688,24,1
"2020-05-28 23:00",2.712878,24,1,10.518750,24,1,14.678438,24,1
"2020-05-29 00:00",0.904293,24,1,5.594063,24,1,6.980625,24,1
"2020-05-29 01:00",0.311825,24,1,3.681563,24,1,4.159688,24,1
"2020-05-29 02:00",0.207884,24,1,5.928750,24,1,6.247501,24,1
"2020-05-29 03:00",0.207884,24,1,6.183749,24,1,6.502500,24,1
"2020-05-29 04:00",1.839768,24,1,8.940938,24,1,11.761875,24,1
"2020-05-29 05:00",3.648353,24,1,12.526875,24,1,18.120938,24,1
"2020-05-29 06:00",3.274163,24,1,13.770000,24,1,18.790313,24,1
"2020-05-29 07:00",15.934258,24,1,22.854375,24,1,47.286563,24,1
"2020-05-29 08:00",17.805208,24,1,31.747500,24,1,59.048438,24,1
"2020-05-29 09:00",18.085850,24,1,23.523750,24,1,51.255000,24,1
"2020-05-29 10:00",14.562228,24,1,35.190000,24,1,57.518438,24,1
"2020-05-29 11:00",21.297648,24,1,39.588750,24,1,72.244688,24,1
"2020-05-29 12:00",15.996623,24,1,35.955000,24,1,60.482813,24,1
"2020-05-29 13:00",19.239603,24,1,44.083125,24,1,73.583438,24,1
"2020-05-29 14:00",17.212740,24,1,32.608125,24,1,59.000625,24,1
"2020-05-29 15:00",20.455720,24,1,43.557188,24,1,74.922188,24,1
"2020-05-29 16:00",18.304128,24,1,50.107500,24,1,78.173438,24,1
"2020-05-29 17:00",21.141735,24,1,42.600938,24,1,75.017813,24,1
"2020-05-29 18:00",19.800888,24,1,45.517500,24,1,75.878438,24,1
"2020-05-29 19:00",13.408475,24,1,32.225625,24,1,52.785000,24,1
"2020-05-29 20:00",14.063308,24,1,35.190000,24,1,56.753438,24,1
"2020-05-29 21:00",8.419275,24,1,27.444375,24,1,40.353750,24,1
"2020-05-29 22:00",10.633233,24,1,29.787188,24,1,46.091250,24,1
"2020-05-29 23:00",7.577348,24,1,21.611250,24,1,33.229688,24,1
"2020-05-30 00:00",3.180615,24,1,13.674375,24,1,18.551250,24,1
"2020-05-30 01:00",1.091388,24,1,7.602188,24,1,9.275625,24,1
"2020-05-30 02:00",0.415766,24,1,4.844999,24,1,5.482501,24,1
"2020-05-30 03:00",1.153753,24,1,7.171875,24,1,8.940938,24,1
"2020-05-30 04:00",0.997840,24,1,6.741563,24,1,8.271563,24,1
"2020-05-30 05:00",2.401053,24,1,8.654063,24,1,12.335625,24,1
"2020-05-30 06:00",9.666575,24,1,14.200313,24,1,29.022188,24,1
"2020-05-30 07:00",4.365550,24,1,9.036563,24,1,15.730313,24,1
"2020-05-30 08:00",9.417115,24,1,16.638750,24,1,31.078125,24,1
"2020-05-30 09:00",18.148215,24,1,24.432188,24,1,52.259063,24,1
"2020-05-30 10:00",16.526725,24,1,24.049688,24,1,49.390313,24,1
"2020-05-30 11:00",11.880533,24,1,22.950000,24,1,41.166563,24,1
"2020-05-30 12:00",20.424538,24,1,40.305938,24,1,71.623125,24,1
"2020-05-30 13:00",9.323568,24,1,31.508438,24,1,45.804375,24,1
"2020-05-30 14:00",12.784825,24,1,36.433125,24,1,56.036250,24,1
"2020-05-30 15:00",11.225700,24,1,33.612188,24,1,50.824688,24,1
"2020-05-30 16:00",10.820328,24,1,36.576563,24,1,53.167500,24,1
"2020-05-30 17:00",9.541845,24,1,29.548125,24,1,44.178750,24,1
"2020-05-30 18:00",8.107450,24,1,24.527813,24,1,36.959063,24,1
"2020-05-30 19:00",9.604210,24,1,29.835000,24,1,44.561250,24,1
"2020-05-30 20:00",9.417115,24,1,31.747500,24,1,46.186875,24,1
"2020-05-30 21:00",8.699918,24,1,28.161563,24,1,41.501250,24,1
"2020-05-30 22:00",5.363390,24,1,20.176875,24,1,28.400625,24,1
"2020-05-30 23:00",1.465578,24,1,7.076250,24,1,9.323438,24,1
"2020-05-31 00:00",1.184935,24,1,7.028438,24,1,8.845313,24,1
"2020-05-31 01:00",2.058045,24,1,9.371250,24,1,12.526875,24,1
"2020-05-31 02:00",0.623650,24,1,5.865001,24,1,6.821251,24,1
"2020-05-31 03:00",0.706804,24,1,4.590000,24,1,5.673751,24,1
"2020-05-31 04:00",0.498920,24,1,4.876875,24,1,5.641875,24,1
"2020-05-31 05:00",0.686015,24,1,5.976563,24,1,7.028438,24,1
"2020-05-31 06:00",2.213958,24,1,7.936875,24,1,11.331563,24,1
"2020-05-31 07:00",3.398893,24,1,8.558438,24,1,13.770000,24,1
"2020-05-31 08:00",4.521463,24,1,10.136250,24,1,17.069063,24,1
"2020-05-31 09:00",6.080588,24,1,13.770000,24,1,23.093438,24,1
"2020-05-31 10:00",10.695598,24,1,22.137188,24,1,38.536875,24,1
"2020-05-31 11:00",6.984880,24,1,19.411875,24,1,30.121875,24,1
"2020-05-31 12:00",7.857990,24,1,22.471875,24,1,34.520625,24,1
"2020-05-31 13:00",7.483800,24,1,24.623438,24,1,36.098438,24,1
"2020-05-31 14:00",8.918195,24,1,23.236875,24,1,36.911250,24,1
"2020-05-31 15:00",7.764443,24,1,23.762813,24,1,35.668125,24,1
"2020-05-31 16:00",7.702078,24,1,20.607188,24,1,32.416875,24,1
"2020-05-31 17:00",12.597730,24,1,50.011875,24,1,69.328125,24,1
"2020-05-31 18:00",8.263363,24,1,18.360000,24,1,31.030313,24,1
"2020-05-31 19:00",5.862310,24,1,10.614375,24,1,19.603125,24,1
"2020-05-31 20:00",5.113930,24,1,14.391563,24,1,22.232813,24,1
"2020-05-31 21:00",5.332208,24,1,14.774063,24,1,22.950000,24,1
"2020-05-31 22:00",4.303185,24,1,12.383438,24,1,18.981563,24,1
"2020-05-31 23:00",3.991360,24,1,16.638750,24,1,22.758750,24,1
"2020-06-01 00:00",0.748380,24,1,6.167813,24,1,7.315313,24,1
"2020-06-01 01:00",1.590308,24,1,5.594063,24,1,8.032500,24,1
"2020-06-01 02:00",2.078834,24,1,8.415000,24,1,11.602501,24,1
"2020-06-01 03:00",0.457344,24,1,4.271249,24,1,4.972500,24,1
"2020-06-01 04:00",0.623650,24,1,5.641875,24,1,6.598125,24,1
"2020-06-01 05:00",2.744060,24,1,7.458750,24,1,11.666250,24,1
"2020-06-01 06:00",5.425755,24,1,13.052813,24,1,21.372188,24,1
"2020-06-01 07:00",22.077210,24,1,29.452500,24,1,63.303750,24,1
"2020-06-01 08:00",24.977183,24,1,34.233750,24,1,72.531563,24,1
"2020-06-01 09:00",26.972863,24,1,39.397500,24,1,80.755313,24,1
"2020-06-01 10:00",20.268625,24,1,38.775938,24,1,69.854063,24,1
"2020-06-01 11:00",27.191140,24,1,49.677188,24,1,91.369688,24,1
"2020-06-01 12:00",22.326670,24,1,39.110625,24,1,73.344375,24,1
"2020-06-01 13:00",19.426698,24,1,37.102500,24,1,66.889688,24,1
"2020-06-01 14:00",27.159958,24,1,61.965000,24,1,103.609688,24,1
"2020-06-01 15:00",19.021325,24,1,42.553125,24,1,71.718750,24,1
"2020-06-01 16:00",17.649295,24,1,40.975313,24,1,68.037188,24,1
"2020-06-01 17:00",25.538468,24,1,53.550000,24,1,92.708438,24,1
"2020-06-01 18:00",25.382555,24,1,61.917188,24,1,100.836563,24,1
"2020-06-01 19:00",21.827750,24,1,50.298750,24,1,83.767500,24,1
"2020-06-01 20:00",16.557908,24,1,36.433125,24,1,61.821563,24,1
"2020-06-01 21:00",7.140793,24,1,22.328438,24,1,33.277500,24,1
"2020-06-01 22:00",12.940738,24,1,28.735313,24,1,48.577500,24,1
"2020-06-01 23:00",4.178455,24,1,14.917500,24,1,21.324375,24,1
"2020-06-02 00:00",3.180615,24,1,11.666250,24,1,16.543125,24,1
"2020-06-02 01:00",0.561285,24,1,9.180000,24,1,10.040625,24,1
"2020-06-02 02:00",1.413606,24,1,7.904999,24,1,10.072501,24,1
"2020-06-02 03:00",0.789956,24,1,6.948749,24,1,8.160001,24,1
"2020-06-02 04:00",1.715038,24,1,8.893125,24,1,11.522813,24,1
"2020-06-02 05:00",2.775243,24,1,10.279688,24,1,14.535000,24,1
"2020-06-02 06:00",10.757963,24,1,18.073125,24,1,34.568438,24,1
"2020-06-02 07:00",19.738523,24,1,30.026250,24,1,60.291563,24,1
"2020-06-02 08:00",38.510388,24,1,40.449375,24,1,99.497813,24,1
"2020-06-02 09:00",33.801830,24,1,39.254063,24,1,91.082813,24,1
"2020-06-02 10:00",27.035228,24,1,41.214375,24,1,82.667813,24,1
"2020-06-02 11:00",20.237443,24,1,34.998750,24,1,66.029063,24,1
"2020-06-02 12:00",21.422378,24,1,39.827813,24,1,72.675000,24,1
"2020-06-02 13:00",23.106233,24,1,43.652813,24,1,79.081875,24,1
"2020-06-02 14:00",22.046028,24,1,34.520625,24,1,68.324063,24,1
"2020-06-02 15:00",31.151318,24,1,54.793125,24,1,102.557813,24,1
"2020-06-02 16:00",27.159958,24,1,48.816563,24,1,90.461250,24,1
"2020-06-02 17:00",26.941680,24,1,54.267188,24,1,95.577188,24,1
"2020-06-02 18:00",32.149158,24,1,64.738125,24,1,114.032813,24,1
"2020-06-02 19:00",24.010525,24,1,60.387188,24,1,97.202813,24,1
"2020-06-02 20:00",33.708283,24,1,59.574375,24,1,111.259688,24,1
"2020-06-02 21:00",18.366493,24,1,46.473750,24,1,74.635313,24,1
"2020-06-02 22:00",13.346110,24,1,44.130938,24,1,64.594688,24,1
"2020-06-02 23:00",6.111770,24,1,31.412813,24,1,40.784063,24,1
"2020-06-03 00:00",3.960178,24,1,18.264375,24,1,24.336563,24,1
"2020-06-03 01:00",1.465578,24,1,15.969375,24,1,18.216563,24,1
"2020-06-03 02:00",0.789956,24,1,11.793751,24,1,13.005000,24,1
"2020-06-03 03:00",3.648353,24,1,12.861563,24,1,18.455625,24,1
"2020-06-03 04:00",0.997840,24,1,12.909375,24,1,14.439375,24,1
"2020-06-03 05:00",4.178455,24,1,16.160625,24,1,22.567500,24,1
"2020-06-03 06:00",3.679535,24,1,18.646875,24,1,24.288750,24,1
"2020-06-03 07:00",23.106233,24,1,38.775938,24,1,74.205000,24,1
"2020-06-03 08:00",34.706123,24,1,53.310938,24,1,106.526250,24,1
"2020-06-03 09:00",37.419000,24,1,51.685313,24,1,109.060313,24,1
"2020-06-03 10:00",24.665358,24,1,42.457500,24,1,80.277188,24,1
"2020-06-03 11:00",24.447080,24,1,44.991563,24,1,82.476563,24,1
"2020-06-03 12:00",30.590033,24,1,38.919375,24,1,85.823438,24,1
"2020-06-03 13:00",30.839493,24,1,45.995625,24,1,93.282188,24,1
"2020-06-03 14:00",35.360955,24,1,59.335313,24,1,113.554688,24,1
"2020-06-03 15:00",24.602993,24,1,41.692500,24,1,79.416563,24,1
"2020-06-03 16:00",18.553588,24,1,34.520625,24,1,62.969063,24,1
"2020-06-03 17:00",27.347053,24,1,54.458438,24,1,96.390000,24,1
"2020-06-03 18:00",20.642815,24,1,34.711875,24,1,66.363750,24,1
"2020-06-03 19:00",23.761065,24,1,40.736250,24,1,77.169375,24,1
"2020-06-03 20:00",20.019165,24,1,34.807500,24,1,65.503125,24,1
"2020-06-03 21:00",8.200998,24,1,19.746563,24,1,32.321250,24,1
"2020-06-03 22:00",9.604210,24,1,16.160625,24,1,30.886875,24,1
"2020-06-03 23:00",3.055885,24,1,9.084375,24,1,13.770000,24,1
"2020-06-04 00:00",1.091388,24,1,4.542188,24,1,6.215625,24,1
"2020-06-04 01:00",1.434395,24,1,4.159688,24,1,6.359063,24,1
"2020-06-04 02:00",0.997840,24,1,3.123749,24,1,4.653749,24,1
"2020-06-04 03:00",2.161986,24,1,4.908751,24,1,8.223750,24,1
"2020-06-04 04:00",1.309665,24,1,7.315313,24,1,9.323438,24,1
"2020-06-04 05:00",1.902133,24,1,6.454688,24,1,9.371250,24,1
"2020-06-04 06:00",4.490280,24,1,12.479063,24,1,19.364063,24,1
"2020-06-04 07:00",15.466520,24,1,27.300938,24,1,51.015938,24,1
"2020-06-04 08:00",33.583553,24,1,52.259063,24,1,103.753125,24,1
"2020-06-04 09:00",29.030908,24,1,37.198125,24,1,81.711563,24,1
"2020-06-04 10:00",31.525508,24,1,50.298750,24,1,98.637188,24,1
"2020-06-04 11:00",28.064250,24,1,35.429063,24,1,78.460313,24,1
"2020-06-04 12:00",47.927503,24,1,51.972188,24,1,125.460000,24,1
"2020-06-04 13:00",25.257825,24,1,41.883750,24,1,80.611875,24,1
"2020-06-04 14:00",40.973805,24,1,48.290625,24,1,111.116250,24,1
"2020-06-04 15:00",50.921023,24,1,63.781875,24,1,141.859688,24,1
"2020-06-04 16:00",151.297490,24,1,33.787501,24,1,265.773751,24,1
"2020-06-04 17:00",52.230688,24,1,59.956875,24,1,140.042813,24,1
"2020-06-04 18:00",57.781173,24,1,56.323125,24,1,144.919688,24,1
"2020-06-04 19:00",36.639438,24,1,45.182813,24,1,101.362500,24,1
"2020-06-04 20:00",26.692220,24,1,36.050625,24,1,76.978125,24,1
"2020-06-04 21:00",21.017005,24,1,33.038438,24,1,65.264063,24,1
"2020-06-04 22:00",12.129993,24,1,22.232813,24,1,40.831875,24,1
"2020-06-04 23:00",1.964498,24,1,10.949063,24,1,13.961250,24,1
"2020-06-05 00:00",3.492440,24,1,10.088438,24,1,15.443438,24,1
"2020-06-05 01:00",0.498920,24,1,6.885000,24,1,7.650000,24,1
"2020-06-05 02:00",0.914686,24,1,5.291251,24,1,6.693750,24,1
"2020-06-05 03:00",0.374190,24,1,3.585938,24,1,4.159688,24,1
"2020-06-05 04:00",0.592468,24,1,4.016250,24,1,4.924688,24,1
"2020-06-05 05:00",2.182775,24,1,5.976563,24,1,9.323438,24,1
"2020-06-05 06:00",10.664415,24,1,17.164688,24,1,33.516563,24,1
"2020-06-05 07:00",20.861093,24,1,27.874688,24,1,59.861250,24,1
"2020-06-05 08:00",25.663198,24,1,31.651875,24,1,71.001563,24,1
"2020-06-05 09:00",38.136198,24,1,40.401563,24,1,98.876250,24,1
"2020-06-05 10:00",30.122295,24,1,36.767813,24,1,82.954688,24,1
"2020-06-05 11:00",29.498645,24,1,39.158438,24,1,84.389063,24,1
"2020-06-05 12:00",25.257825,24,1,30.074063,24,1,68.802188,24,1
"2020-06-05 13:00",29.904018,24,1,47.477813,24,1,93.330000,24,1
"2020-06-05 14:00",32.492165,24,1,47.095313,24,1,96.915938,24,1
"2020-06-05 15:00",30.808310,24,1,43.222500,24,1,90.461250,24,1
"2020-06-05 16:00",37.231905,24,1,48.386250,24,1,105.474375,24,1
"2020-06-05 17:00",34.425480,24,1,52.785000,24,1,105.570000,24,1
"2020-06-05 18:00",34.706123,24,1,48.147188,24,1,101.362500,24,1
"2020-06-05 19:00",29.748105,24,1,37.245938,24,1,82.859063,24,1
"2020-06-05 20:00",25.912658,24,1,40.401563,24,1,80.133750,24,1
"2020-06-05 21:00",20.798728,24,1,35.333438,24,1,67.224375,24,1
"2020-06-05 22:00",23.885795,24,1,31.317188,24,1,67.941563,24,1
"2020-06-05 23:00",8.045085,24,1,15.778125,24,1,28.113750,24,1
"2020-06-06 00:00",7.702078,24,1,15.682500,24,1,27.492188,24,1
"2020-06-06 01:00",1.652673,24,1,5.259375,24,1,7.793438,24,1
"2020-06-06 02:00",2.369870,24,1,5.036249,24,1,8.669999,24,1
"2020-06-06 03:00",1.029023,24,1,2.486250,24,1,4.064063,24,1
"2020-06-06 04:00",0.467738,24,1,1.099688,24,1,1.816875,24,1
"2020-06-06 05:00",0.748380,24,1,1.482188,24,1,2.629688,24,1
"2020-06-06 06:00",1.590308,24,1,4.207500,24,1,6.645938,24,1
"2020-06-06 07:00",7.234340,24,1,8.080313,24,1,19.172813,24,1
"2020-06-06 08:00",11.007423,24,1,12.718125,24,1,29.595938,24,1
"2020-06-06 09:00",9.978400,24,1,13.339688,24,1,28.639688,24,1
"2020-06-06 10:00",17.275105,24,1,19.603125,24,1,46.091250,24,1
"2020-06-06 11:00",20.143895,24,1,23.906250,24,1,54.793125,24,1
"2020-06-06 12:00",20.580450,24,1,23.810625,24,1,55.366875,24,1
"2020-06-06 13:00",24.509445,24,1,26.105625,24,1,63.686250,24,1
"2020-06-06 14:00",23.854613,24,1,25.053750,24,1,61.630313,24,1
"2020-06-06 15:00",25.538468,24,1,30.360938,24,1,69.519375,24,1
"2020-06-06 16:00",16.277265,24,1,21.133125,24,1,46.091250,24,1
"2020-06-06 17:00",18.460040,24,1,24.814688,24,1,53.119688,24,1
"2020-06-06 18:00",21.734203,24,1,25.197188,24,1,58.522500,24,1
"2020-06-06 19:00",25.694380,24,1,33.899063,24,1,73.296563,24,1
"2020-06-06 20:00",21.827750,24,1,30.169688,24,1,63.638438,24,1
"2020-06-06 21:00",26.754585,24,1,29.787188,24,1,70.810313,24,1
"2020-06-06 22:00",17.399835,24,1,31.173750,24,1,57.853125,24,1
"2020-06-06 23:00",12.971920,24,1,18.025313,24,1,37.915313,24,1
"2020-06-07 00:00",5.176295,24,1,14.056875,24,1,21.993750,24,1
"2020-06-07 01:00",1.527943,24,1,8.462813,24,1,10.805625,24,1
"2020-06-07 02:00",1.538336,24,1,9.307501,24,1,11.666250,24,1
"2020-06-07 03:00",1.839768,24,1,8.797500,24,1,11.618438,24,1
"2020-06-07 04:00",1.683855,24,1,5.737500,24,1,8.319375,24,1
"2020-06-07 05:00",0.530103,24,1,5.402813,24,1,6.215625,24,1
"2020-06-07 06:00",5.768763,24,1,8.988750,24,1,17.834063,24,1
"2020-06-07 07:00",5.737580,24,1,9.849375,24,1,18.646875,24,1
"2020-06-07 08:00",8.076268,24,1,11.379375,24,1,23.762813,24,1
"2020-06-07 09:00",14.874053,24,1,18.790313,24,1,41.596875,24,1
"2020-06-07 10:00",16.152535,24,1,18.694688,24,1,43.461563,24,1
"2020-06-07 11:00",24.010525,24,1,30.074063,24,1,66.889688,24,1
"2020-06-07 12:00",29.872835,24,1,36.385313,24,1,82.189688,24,1
"2020-06-07 13:00",24.883635,24,1,28.878750,24,1,67.033125,24,1
"2020-06-07 14:00",25.289008,24,1,38.680313,24,1,77.456250,24,1
"2020-06-07 15:00",23.262145,24,1,36.385313,24,1,72.053438,24,1
"2020-06-07 16:00",23.418058,24,1,35.955000,24,1,71.862188,24,1
"2020-06-07 17:00",17.150375,24,1,26.249063,24,1,52.545938,24,1
"2020-06-07 18:00",12.847190,24,1,17.690625,24,1,37.389375,24,1
"2020-06-07 19:00",5.987040,24,1,9.801563,24,1,18.981563,24,1
"2020-06-07 20:00",15.341790,24,1,24.719063,24,1,48.242813,24,1
"2020-06-07 21:00",8.450458,24,1,16.686563,24,1,29.643750,24,1
"2020-06-07 22:00",8.356910,24,1,16.590938,24,1,29.404688,24,1
"2020-06-07 23:00",6.174135,24,1,16.112813,24,1,25.579688,24,1
"2020-06-08 00:00",4.521463,24,1,11.235938,24,1,18.168750,24,1
"2020-06-08 01:00",1.496760,24,1,7.745625,24,1,10.040625,24,1
